timestamp,set_temp,t1,t2,t3,relay_state
1438116523,22,24.0,21.19,20.81,0
1438116531,22,24.0,21.25,20.75,0
1438116538,22,24.0,21.25,20.75,0
1438116547,22,24.0,21.25,20.75,0
1438116554,22,24.06,21.25,20.81,0
1438116562,22,24.06,21.25,20.75,0
1438116570,22,24.06,21.25,20.81,0
1438116577,22,24.06,21.25,20.81,0
1438116585,22,24.06,21.25,20.75,0
1438116592,22,24.0,21.25,20.75,0
1438116600,22,24.0,21.25,20.81,0
1438116607,22,24.0,21.25,20.75,0
1438116615,22,24.0,21.25,20.75,0
1438116623,22,24.0,21.25,20.75,0
1438116632,22,24.0,21.19,20.75,0
1438116639,22,23.94,21.19,20.75,0
1438116647,22,23.94,21.19,20.75,0
1438116654,22,23.94,21.19,20.75,0
1438116662,22,23.94,21.19,20.75,0
1438116669,22,23.94,21.19,20.75,0
1438116677,22,23.94,21.19,20.75,0
1438116684,22,23.94,21.19,20.75,0
1438116692,22,23.94,21.19,20.75,0
1438116699,22,23.94,21.19,20.75,0
1438116708,22,23.94,21.19,20.75,0
1438116716,22,23.88,21.19,20.69,0
1438116724,22,23.94,21.19,20.69,0
1438116732,22,23.94,21.19,20.75,0
1438116740,22,23.88,21.13,20.75,0
1438116748,22,23.88,21.13,20.69,0
1438116755,22,23.88,21.13,20.69,0
1438116763,22,23.88,21.13,20.69,0
1438116770,22,23.88,21.13,20.69,0
1438116779,22,23.88,21.13,20.69,0
1438116786,22,23.88,21.13,20.69,0
1438116794,22,23.88,21.13,20.69,0
1438116801,22,23.81,21.13,20.69,0
1438116809,22,23.81,21.13,20.69,0
1438116816,22,23.81,21.13,20.69,0
1438116824,22,23.81,21.06,20.69,0
1438116831,22,23.81,21.06,20.69,0
1438116840,22,23.81,21.06,20.69,0
1438116848,22,23.81,21.06,20.69,0
1438116856,22,23.81,21.06,20.69,0
1438116864,22,23.81,21.06,20.69,0
1438116872,22,23.81,21.06,20.63,0
1438116881,22,23.81,21.06,20.63,0
1438116889,22,23.81,21.06,20.69,0
1438116897,22,23.81,21.06,20.69,0
1438116904,22,23.81,21.0,20.63,1
1438116912,22,23.81,21.06,20.63,0
1438116920,22,23.81,21.06,20.69,0
1438116928,22,23.81,21.19,20.69,0
1438116936,22,23.81,21.19,20.75,0
1438116943,22,23.81,21.25,20.75,0
1438116952,22,23.81,21.25,20.81,0
1438116960,22,23.81,21.31,20.81,0
1438116967,22,23.88,21.31,20.81,0
1438116975,22,23.88,21.31,20.81,0
1438116983,22,23.88,21.31,20.81,0
1438116991,22,23.88,21.31,20.81,0
1438116999,22,23.94,21.31,20.81,0
1438117008,22,23.94,21.31,20.81,0
1438117015,22,23.88,21.31,20.81,0
1438117023,22,23.88,21.31,20.81,0
1438117030,22,23.88,21.25,20.81,0
1438117038,22,23.88,21.25,20.81,0
1438117045,22,23.88,21.25,20.81,0
1438117053,22,23.88,21.25,20.81,0
1438117060,22,23.81,21.25,20.75,0
1438117068,22,23.81,21.25,20.81,0
1438117075,22,23.81,21.25,20.81,0
1438117083,22,23.81,21.25,20.75,0
1438117090,22,23.81,21.25,20.81,0
1438117099,22,23.81,21.25,20.75,0
1438117107,22,23.81,21.25,20.75,0
1438117115,22,23.81,21.25,20.75,0
1438117122,22,23.81,21.25,20.75,0
1438117130,22,23.81,21.19,20.75,0
1438117138,22,23.81,21.25,20.75,0
1438117146,22,23.81,21.19,20.75,0
1438117154,22,23.88,21.19,20.75,0
1438117161,22,23.88,21.19,20.75,0
1438117169,22,23.88,21.19,20.75,0
1438117176,22,23.94,21.19,20.75,0
1438117184,22,23.94,21.19,20.75,0
1438117191,22,23.94,21.19,20.75,0
1438117199,22,23.94,21.19,20.75,0
1438117207,22,23.94,21.19,20.75,0
1438117215,22,24.0,21.19,20.75,0
1438117222,22,24.0,21.19,20.75,0
1438117230,22,24.0,21.13,20.69,0
1438117237,22,24.06,21.13,20.69,0
1438117246,22,24.06,21.13,20.69,0
1438117253,22,24.06,21.13,20.69,0
1438117261,22,24.06,21.13,20.69,0
1438117268,22,24.06,21.13,20.69,0
1438117276,22,24.06,21.06,20.69,0
1438117283,22,24.06,21.06,20.69,0
1438117291,22,24.0,21.13,20.69,0
1438117299,22,24.0,21.06,20.69,0
1438117307,22,24.0,21.06,20.69,0
1438117315,22,24.0,21.06,20.69,0
1438117322,22,23.94,21.06,20.63,0
1438117330,22,23.94,21.06,20.69,0
1438117338,22,23.94,21.06,20.63,0
1438117345,22,23.94,21.06,20.63,0
1438117353,22,23.94,21.06,20.63,0
1438117360,22,23.94,21.06,20.63,0
1438117368,22,23.94,21.06,20.63,0
1438117376,22,23.94,21.06,20.63,0
1438117383,22,23.88,21.0,20.63,1
1438117391,22,23.88,21.0,20.63,1
1438117398,22,23.88,21.0,20.69,1
1438117407,22,23.88,21.19,20.75,0
1438117414,22,23.88,21.44,20.75,0
1438117421,22,23.88,21.63,21.13,0
1438117429,22,23.88,21.81,21.19,0
1438117436,22,23.88,21.94,21.25,0
1438117444,22,23.88,22.0,21.31,0
1438117451,22,23.88,22.06,21.31,0
1438117459,22,23.81,22.06,21.38,0
1438117466,22,23.88,22.13,21.38,0
1438117474,22,23.88,22.13,21.38,0
1438117482,22,23.81,22.06,21.38,0
1438117490,22,23.88,22.06,21.38,0
1438117497,22,23.88,22.06,21.38,0
1438117505,22,23.88,22.06,21.31,0
1438117512,22,23.88,22.06,21.38,0
1438117520,22,23.94,22.06,21.38,0
1438117527,22,23.94,22.06,21.38,0
1438117535,22,23.94,22.06,21.38,0
1438117543,22,23.94,22.06,21.38,0
1438117551,22,24.0,22.0,21.38,0
1438117559,22,24.0,22.06,21.38,0
1438117566,22,24.0,22.0,21.38,0
1438117574,22,24.0,22.0,21.38,0
1438117581,22,24.0,22.0,21.38,0
1438117589,22,24.0,21.94,21.38,0
1438117597,22,24.0,22.0,21.38,0
1438117605,22,24.0,22.0,21.38,0
1438117613,22,24.0,21.94,21.38,0
1438117622,22,24.0,21.94,21.31,0
1438117629,22,24.0,21.94,21.31,0
1438117637,22,24.0,21.94,21.31,0
1438117644,22,24.0,21.94,21.31,0
1438117652,22,24.0,21.94,21.31,0
1438117659,22,24.0,21.88,21.31,0
1438117667,22,24.0,21.88,21.31,0
1438117674,22,24.0,21.88,21.25,0
1438117682,22,23.94,21.88,21.25,0
1438117690,22,23.94,21.81,21.25,0
1438117698,22,23.94,21.81,21.25,0
1438117707,22,23.94,21.81,21.25,0
1438117714,22,23.94,21.81,21.25,0
1438117722,22,23.88,21.81,21.25,0
1438117729,22,23.88,21.81,21.19,0
1438117737,22,23.88,21.75,21.19,0
1438117744,22,23.88,21.75,21.19,0
1438117752,22,23.88,21.75,21.19,0
1438117760,22,23.81,21.75,21.19,0
1438117768,22,23.81,21.69,21.19,0
1438117778,22,23.81,21.69,21.19,0
1438117785,22,23.81,21.69,21.19,0
1438117794,22,23.88,21.69,21.13,0
1438117802,22,23.88,21.69,21.19,0
1438117809,22,23.81,21.69,21.13,0
1438117817,22,23.88,21.63,21.13,0
1438117824,22,23.81,21.63,21.13,0
1438117834,22,23.88,21.63,21.13,0
1438117842,22,23.88,21.63,21.13,0
1438117849,22,23.81,21.56,21.13,0
1438117857,22,23.81,21.56,21.06,0
1438117864,22,23.88,21.56,21.06,0
1438117872,22,23.88,21.56,21.06,0
1438117879,22,23.81,21.56,21.06,0
1438117887,22,23.81,21.56,21.06,0
1438117894,22,23.81,21.56,21.06,0
1438117902,22,23.81,21.5,21.06,0
1438117910,22,23.75,21.5,21.0,0
1438117917,22,23.75,21.5,21.06,0
1438117925,22,23.75,21.5,21.06,0
1438117933,22,23.75,21.5,21.0,0
1438117940,22,23.75,21.5,21.0,0
1438117948,22,23.75,21.44,21.0,0
1438117956,22,23.75,21.44,21.0,0
1438117963,22,23.75,21.44,20.94,0
1438117971,22,23.75,21.44,21.0,0
1438117978,22,23.75,21.44,21.0,0
1438117986,22,23.75,21.44,20.94,0
1438117993,22,23.75,21.44,20.94,0
1438118001,22,23.75,21.44,20.94,0
1438118009,22,23.75,21.38,20.94,0
1438118016,22,23.81,21.38,20.94,0
1438118024,22,23.88,21.38,20.94,0
1438118031,22,23.88,21.38,20.94,0
1438118040,22,23.88,21.38,20.94,0
1438118047,22,23.88,21.38,20.94,0
1438118055,22,23.88,21.38,20.88,0
1438118062,22,23.88,21.31,20.88,0
1438118070,22,23.88,21.31,20.88,0
1438118078,22,23.94,21.31,20.88,0
1438118087,22,23.94,21.31,20.88,0
1438118095,22,23.88,21.31,20.88,0
1438118102,22,23.94,21.31,20.88,0
1438118110,22,23.94,21.31,20.88,0
1438118118,22,24.0,21.31,20.88,0
1438118125,22,24.0,21.25,20.88,0
1438118133,22,24.0,21.25,20.88,0
1438118141,22,24.0,21.25,20.81,0
1438118149,22,24.06,21.25,20.81,0
1438118157,22,24.0,21.25,20.81,0
1438118165,22,24.0,21.25,20.81,0
1438118173,22,24.0,21.25,20.81,0
1438118180,22,24.0,21.25,20.81,0
1438118188,22,24.0,21.19,20.81,0
1438118196,22,24.0,21.19,20.81,0
1438118204,22,24.0,21.19,20.81,0
1438118211,22,23.94,21.19,20.81,0
1438118219,22,23.94,21.19,20.81,0
1438118226,22,23.94,21.19,20.81,0
1438118234,22,23.94,21.19,20.81,0
1438118241,22,23.94,21.19,20.75,0
1438118249,22,23.94,21.19,20.75,0
1438118256,22,23.94,21.19,20.75,0
1438118264,22,23.94,21.13,20.75,0
1438118271,22,23.88,21.13,20.75,0
1438118280,22,23.88,21.13,20.75,0
1438118288,22,23.94,21.13,20.75,0
1438118295,22,23.88,21.13,20.75,0
1438118303,22,23.88,21.13,20.75,0
1438118310,22,23.88,21.13,20.75,0
1438118318,22,23.81,21.13,20.75,0
1438118326,22,23.81,21.13,20.69,0
1438118333,22,23.81,21.13,20.75,0
1438118341,22,23.81,21.13,20.75,0
1438118348,22,23.81,21.13,20.69,0
1438118356,22,23.81,21.06,20.69,0
1438118363,22,23.88,21.06,20.69,0
1438118371,22,23.94,21.06,20.69,0
1438118378,22,23.94,21.06,20.69,0
1438118386,22,24.0,21.06,20.69,0
1438118393,22,23.94,21.06,20.69,0
1438118401,22,23.94,21.06,20.69,0
1438118408,22,23.94,21.06,20.69,0
1438118417,22,23.94,21.06,20.69,0
1438118424,22,23.94,21.06,20.69,0
1438118432,22,23.94,21.06,20.69,0
1438118440,22,24.0,21.06,20.69,0
1438118447,22,24.0,21.06,20.63,0
1438118456,22,24.0,21.06,20.63,0
1438118463,22,24.0,21.0,20.63,1
1438118472,22,23.94,21.0,20.69,1
1438118479,22,23.94,21.06,20.69,0
1438118487,22,23.94,21.19,20.69,0
1438118494,22,23.94,21.31,20.88,0
1438118502,22,23.88,21.38,20.88,0
1438118509,22,23.94,21.5,20.94,0
1438118517,22,23.88,21.5,20.94,0
1438118524,22,23.94,21.56,21.0,0
1438118532,22,23.94,21.56,21.0,0
1438118540,22,23.88,21.56,21.06,0
1438118548,22,23.88,21.56,21.06,0
1438118556,22,23.88,21.56,21.0,0
1438118564,22,23.88,21.63,21.06,0
1438118573,22,23.81,21.63,21.06,0
1438118581,22,23.81,21.63,21.0,0
1438118589,22,23.81,21.63,21.06,0
1438118597,22,23.81,21.63,21.06,0
1438118604,22,23.81,21.56,21.0,0
1438118613,22,23.81,21.63,21.06,0
1438118621,22,23.81,21.56,21.0,0
1438118628,22,23.81,21.56,21.0,0
1438118636,22,23.81,21.56,21.0,0
1438118644,22,23.81,21.56,21.0,0
1438118652,22,23.81,21.56,21.0,0
1438118659,22,23.81,21.56,21.0,0
1438118667,22,23.81,21.56,21.0,0
1438118674,22,23.81,21.56,21.0,0
1438118682,22,23.81,21.5,21.0,0
1438118689,22,23.81,21.5,21.0,0
1438118697,22,23.81,21.5,21.0,0
1438118705,22,23.88,21.5,21.0,0
1438118712,22,23.88,21.5,21.0,0
1438118720,22,23.88,21.5,21.0,0
1438118727,22,23.88,21.5,21.0,0
1438118735,22,23.88,21.5,21.0,0
1438118743,22,23.88,21.5,21.0,0
1438118750,22,23.88,21.5,20.94,0
1438118758,22,23.94,21.5,21.0,0
1438118765,22,23.94,21.44,21.0,0
1438118774,22,23.94,21.44,20.94,0
1438118782,22,23.94,21.44,20.94,0
1438118790,22,23.94,21.44,20.94,0
1438118797,22,23.94,21.44,20.94,0
1438118805,22,23.94,21.44,20.94,0
1438118812,22,23.94,21.44,20.94,0
1438118821,22,23.94,21.44,20.94,0
1438118828,22,23.94,21.38,20.94,0
1438118836,22,24.0,21.38,20.94,0
1438118843,22,23.94,21.38,20.94,0
1438118851,22,23.94,21.38,20.88,0
1438118858,22,24.0,21.38,20.94,0
1438118867,22,23.94,21.38,20.94,0
1438118874,22,23.94,21.31,20.88,0
1438118882,22,23.94,21.31,20.88,0
1438118890,22,23.94,21.31,20.88,0
1438118897,22,23.88,21.31,20.88,0
1438118905,22,23.88,21.31,20.88,0
1438118912,22,23.81,21.31,20.88,0
1438118921,22,23.81,21.31,20.88,0
1438118928,22,23.81,21.31,20.88,0
1438118937,22,23.81,21.25,20.88,0
1438118944,22,23.81,21.25,20.88,0
1438118952,22,23.81,21.25,20.88,0
1438118960,22,23.81,21.25,20.88,0
1438118968,22,23.81,21.25,20.81,0
1438118976,22,23.81,21.25,20.81,0
1438118983,22,23.81,21.25,20.81,0
1438118991,22,23.81,21.25,20.81,0
1438118998,22,23.81,21.25,20.81,0
1438119006,22,23.81,21.25,20.81,0
1438119014,22,23.81,21.19,20.81,0
1438119021,22,23.81,21.19,20.81,0
1438119029,22,23.81,21.19,20.81,0
1438119036,22,23.88,21.19,20.81,0
1438119044,22,23.88,21.19,20.75,0
1438119052,22,23.88,21.19,20.75,0
1438119059,22,23.88,21.19,20.75,0
1438119067,22,23.81,21.19,20.75,0
1438119074,22,23.81,21.19,20.75,0
1438119082,22,23.81,21.19,20.75,0
1438119090,22,23.81,21.19,20.75,0
1438119098,22,23.75,21.13,20.75,0
1438119106,22,23.81,21.13,20.75,0
1438119114,22,23.81,21.13,20.75,0
1438119121,22,23.88,21.13,20.75,0
1438119129,22,23.88,21.13,20.75,0
1438119136,22,23.88,21.13,20.75,0
1438119144,22,23.88,21.13,20.75,0
1438119151,22,23.88,21.13,20.75,0
1438119159,22,23.88,21.13,20.75,0
1438119166,22,23.88,21.06,20.75,0
1438119174,22,23.88,21.06,20.69,0
1438119181,22,23.88,21.06,20.69,0
1438119190,22,23.88,21.06,20.69,0
1438119197,22,23.81,21.06,20.69,0
1438119205,22,23.81,21.06,20.69,0
1438119212,22,23.81,21.06,20.69,0
1438119221,22,23.81,21.06,20.69,0
1438119228,22,23.81,21.06,20.69,0
1438119237,22,23.81,21.06,20.69,0
1438119245,22,23.88,21.06,20.63,0
1438119252,22,23.81,21.06,20.69,0
1438119260,22,23.88,21.06,20.69,0
1438119267,22,23.94,21.0,20.69,1
1438119275,22,23.94,21.0,20.63,1
1438119282,22,23.94,21.06,20.63,0
1438119290,22,23.94,21.19,20.75,0
1438119297,22,23.88,21.31,20.88,0
1438119305,22,23.94,21.44,20.94,0
1438119312,22,23.88,21.5,20.94,0
1438119320,22,23.94,21.5,21.0,0
1438119328,22,23.94,21.56,21.0,0
1438119335,22,23.94,21.56,21.0,0
1438119343,22,23.94,21.56,21.0,0
1438119350,22,23.94,21.63,21.0,0
1438119358,22,23.94,21.63,21.0,0
1438119365,22,23.94,21.63,21.0,0
1438119373,22,23.94,21.56,21.0,0
1438119381,22,24.0,21.63,21.0,0
1438119389,22,23.94,21.56,21.0,0
1438119396,22,23.94,21.63,21.0,0
1438119404,22,23.94,21.56,21.0,0
1438119411,22,23.94,21.56,21.0,0
1438119419,22,23.94,21.56,21.0,0
1438119426,22,23.94,21.56,21.0,0
1438119434,22,23.94,21.56,21.0,0
1438119441,22,23.94,21.56,21.0,0
1438119449,22,23.94,21.56,21.0,0
1438119457,22,23.94,21.56,21.0,0
1438119465,22,23.94,21.56,21.0,0
1438119473,22,23.94,21.56,21.0,0
1438119481,22,23.94,21.56,21.0,0
1438119489,22,23.94,21.5,21.0,0
1438119496,22,23.88,21.5,21.0,0
1438119504,22,23.88,21.5,21.0,0
1438119514,22,23.88,21.5,21.0,0
1438119521,22,23.81,21.44,21.0,0
1438119529,22,23.88,21.5,21.0,0
1438119536,22,23.88,21.5,21.0,0
1438119544,22,23.88,21.44,21.0,0
1438119551,22,23.81,21.44,20.94,0
1438119559,22,23.81,21.44,20.94,0
1438119566,22,23.81,21.44,20.94,0
1438119574,22,23.81,21.44,20.94,0
1438119582,22,23.81,21.44,20.94,0
1438119590,22,23.81,21.44,20.94,0
1438119597,22,23.81,21.38,20.94,0
1438119605,22,23.88,21.44,20.94,0
1438119612,22,23.88,21.44,20.94,0
1438119620,22,23.88,21.38,20.94,0
1438119627,22,23.81,21.38,20.88,0
1438119635,22,23.81,21.38,20.94,0
1438119643,22,23.88,21.38,20.94,0
1438119651,22,23.88,21.38,20.88,0
1438119658,22,23.88,21.38,20.88,0
1438119666,22,23.88,21.38,20.88,0
1438119673,22,23.88,21.31,20.88,0
1438119682,22,23.94,21.31,20.88,0
1438119690,22,23.94,21.31,20.88,0
1438119697,22,23.94,21.31,20.88,0
1438119705,22,24.0,21.31,20.88,0
1438119712,22,24.0,21.31,20.88,0
1438119720,22,24.0,21.31,20.88,0
1438119728,22,24.0,21.31,20.88,0
1438119736,22,24.06,21.31,20.88,0
1438119743,22,24.06,21.31,20.88,0
1438119751,22,24.0,21.25,20.88,0
1438119758,22,24.0,21.25,20.81,0
1438119766,22,24.0,21.25,20.81,0
1438119773,22,24.0,21.25,20.81,0
1438119781,22,24.0,21.25,20.81,0
1438119789,22,24.0,21.19,20.81,0
1438119796,22,24.0,21.19,20.81,0
1438119804,22,24.06,21.19,20.81,0
1438119811,22,24.06,21.19,20.81,0
1438119819,22,24.0,21.19,20.81,0
1438119826,22,24.0,21.19,20.81,0
1438119834,22,24.06,21.19,20.75,0
1438119842,22,24.0,21.19,20.75,0
1438119849,22,24.0,21.19,20.75,0
1438119857,22,24.0,21.19,20.75,0
1438119864,22,24.0,21.19,20.75,0
1438119872,22,23.94,21.19,20.75,0
1438119880,22,23.88,21.19,20.75,0
1438119888,22,23.88,21.13,20.75,0
1438119895,22,23.88,21.13,20.75,0
1438119904,22,23.94,21.13,20.75,0
1438119911,22,23.88,21.13,20.75,0
1438119919,22,23.88,21.13,20.75,0
1438119926,22,23.88,21.13,20.75,0
1438119934,22,23.88,21.13,20.69,0
1438119941,22,24.0,21.13,20.69,0
1438119950,22,23.94,21.13,20.69,0
1438119958,22,24.0,21.13,20.75,0
1438119966,22,24.0,21.13,20.75,0
1438119974,22,24.06,21.13,20.69,0
1438119982,22,24.06,21.06,20.69,0
1438119990,22,24.06,21.06,20.69,0
1438119997,22,24.06,21.06,20.69,0
1438120006,22,24.06,21.06,20.69,0
1438120014,22,24.06,21.06,20.69,0
1438120022,22,24.0,21.06,20.69,0
1438120031,22,24.0,21.06,20.69,0
1438120038,22,24.0,21.06,20.69,0
1438120046,22,24.0,21.06,20.69,0
1438120053,22,24.06,21.06,20.69,0
1438120061,22,24.06,21.06,20.63,0
1438120069,22,24.13,21.06,20.69,0
1438120077,22,24.06,21.06,20.63,0
1438120084,22,24.06,21.06,20.69,0
1438120092,22,24.06,21.0,20.63,1
1438120099,22,24.0,21.0,20.63,1
1438120107,22,24.0,21.06,20.69,0
1438120114,22,24.0,21.19,20.75,0
1438120122,22,24.0,21.31,20.81,0
1438120129,22,24.0,21.38,20.94,0
1438120137,22,24.0,21.38,20.94,0
1438120144,22,24.06,21.44,20.94,0
1438120152,22,24.06,21.5,20.94,0
1438120159,22,24.0,21.5,20.94,0
1438120167,22,24.0,21.5,21.0,0
1438120174,22,24.0,21.56,21.0,0
1438120182,22,23.94,21.56,20.94,0
1438120189,22,23.94,21.56,21.0,0
1438120197,22,23.88,21.56,21.0,0
1438120204,22,23.88,21.56,20.94,0
1438120212,22,23.81,21.56,21.0,0
1438120220,22,23.88,21.56,21.0,0
1438120227,22,23.88,21.56,21.0,0
1438120235,22,23.94,21.56,21.0,0
1438120242,22,23.94,21.5,20.94,0
1438120250,22,23.94,21.5,21.0,0
1438120258,22,23.88,21.5,21.0,0
1438120265,22,23.88,21.5,20.94,0
1438120273,22,23.94,21.5,21.0,0
1438120280,22,23.88,21.5,21.0,0
1438120289,22,23.94,21.5,21.0,0
1438120297,22,23.94,21.5,21.0,0
1438120305,22,23.94,21.5,21.0,0
1438120312,22,23.88,21.5,20.94,0
1438120320,22,23.94,21.5,21.0,0
1438120327,22,23.94,21.44,21.0,0
1438120336,22,23.94,21.5,20.94,0
1438120344,22,23.94,21.44,20.94,0
1438120351,22,23.94,21.44,20.94,0
1438120359,22,23.88,21.44,20.94,0
1438120368,22,23.88,21.44,20.94,0
1438120376,22,23.88,21.44,20.94,0
1438120384,22,23.88,21.44,20.94,0
1438120392,22,23.88,21.44,20.94,0
1438120400,22,23.94,21.44,20.94,0
1438120408,22,23.94,21.38,20.94,0
1438120417,22,23.94,21.38,20.94,0
1438120424,22,23.94,21.38,20.88,0
1438120432,22,23.94,21.38,20.94,0
1438120440,22,23.94,21.38,20.94,0
1438120448,22,23.94,21.38,20.88,0
1438120455,22,23.94,21.38,20.88,0
1438120463,22,23.94,21.38,20.88,0
1438120470,22,23.88,21.38,20.88,0
1438120478,22,23.88,21.31,20.88,0
1438120486,22,23.88,21.31,20.88,0
1438120494,22,23.88,21.31,20.88,0
1438120501,22,23.81,21.31,20.88,0
1438120509,22,23.81,21.31,20.88,0
1438120516,22,23.81,21.31,20.81,0
1438120524,22,23.81,21.31,20.81,0
1438120532,22,23.81,21.25,20.88,0
1438120539,22,23.88,21.25,20.81,0
1438120548,22,23.94,21.25,20.81,0
1438120556,22,23.94,21.25,20.81,0
1438120564,22,23.94,21.25,20.81,0
1438120571,22,23.94,21.25,20.81,0
1438120579,22,23.88,21.25,20.81,0
1438120586,22,23.88,21.25,20.81,0
1438120594,22,23.88,21.25,20.81,0
1438120601,22,23.88,21.25,20.81,0
1438120609,22,23.94,21.25,20.81,0
1438120616,22,23.94,21.19,20.75,0
1438120625,22,23.94,21.19,20.81,0
1438120632,22,23.94,21.19,20.81,0
1438120641,22,23.94,21.19,20.81,0
1438120648,22,23.94,21.19,20.75,0
1438120656,22,23.94,21.19,20.81,0
1438120664,22,23.88,21.19,20.75,0
1438120671,22,23.88,21.19,20.75,0
1438120679,22,23.88,21.19,20.75,0
1438120686,22,23.94,21.19,20.75,0
1438120694,22,23.94,21.13,20.75,0
1438120702,22,23.94,21.13,20.75,0
1438120709,22,24.0,21.13,20.75,0
1438120717,22,24.0,21.13,20.75,0
1438120724,22,24.0,21.13,20.75,0
1438120732,22,23.94,21.13,20.75,0
1438120739,22,23.94,21.13,20.75,0
1438120747,22,23.94,21.13,20.69,0
1438120754,22,23.94,21.06,20.69,0
1438120762,22,23.94,21.06,20.69,0
1438120769,22,23.88,21.06,20.69,0
1438120777,22,23.88,21.06,20.69,0
1438120786,22,23.88,21.06,20.69,0
1438120794,22,23.88,21.06,20.69,0
1438120801,22,23.88,21.06,20.69,0
1438120810,22,23.94,21.06,20.69,0
1438120818,22,23.94,21.06,20.69,0
1438120825,22,24.0,21.06,20.69,0
1438120833,22,23.94,21.06,20.69,0
1438120840,22,23.94,21.06,20.69,0
1438120848,22,23.94,21.06,20.69,0
1438120855,22,23.94,21.06,20.69,0
1438120863,22,24.0,21.06,20.69,0
1438120870,22,24.0,21.0,20.63,1
1438120878,22,24.06,21.0,20.63,1
1438120886,22,24.0,21.06,20.69,0
1438120894,22,24.06,21.19,20.75,0
1438120901,22,24.13,21.31,20.88,0
1438120909,22,24.13,21.44,20.94,0
1438120917,22,24.13,21.56,21.0,0
1438120925,22,24.06,21.56,21.0,0
1438120933,22,24.06,21.63,21.0,0
1438120941,22,24.06,21.63,21.0,0
1438120949,22,24.0,21.63,21.0,0
1438120956,22,24.06,21.63,21.0,0
1438120964,22,24.06,21.63,21.06,0
1438120971,22,24.06,21.63,21.06,0
1438120979,22,24.06,21.63,21.06,0
1438120988,22,24.13,21.63,21.0,0
1438120997,22,24.13,21.63,21.0,0
1438121005,22,24.06,21.63,21.06,0
1438121017,22,24.13,21.69,21.06,0
1438121024,22,24.06,21.63,21.06,0
1438121032,22,24.0,21.63,21.0,0
1438121040,22,24.0,21.63,21.06,0
1438121048,22,24.0,21.63,21.06,0
1438121056,22,24.0,21.63,21.06,0
1438121063,22,24.0,21.56,21.06,0
1438121071,22,24.06,21.56,21.06,0
1438121078,22,24.06,21.56,21.06,0
1438121086,22,24.06,21.56,21.06,0
1438121094,22,24.06,21.56,21.06,0
1438121102,22,24.06,21.56,21.0,0
1438121109,22,24.06,21.56,21.0,0
1438121117,22,24.06,21.56,21.0,0
1438121124,22,24.0,21.56,21.0,0
1438121132,22,24.0,21.5,21.0,0
1438121140,22,23.94,21.5,21.0,0
1438121148,22,23.94,21.5,21.0,0
1438121155,22,23.94,21.5,21.0,0
1438121163,22,23.94,21.5,21.0,0
1438121170,22,23.94,21.5,20.94,0
1438121178,22,23.94,21.5,20.94,0
1438121187,22,23.94,21.5,20.94,0
1438121194,22,24.0,21.5,20.94,0
1438121202,22,24.0,21.44,21.0,0
1438121210,22,24.0,21.44,20.94,0
1438121217,22,23.94,21.44,20.94,0
1438121225,22,23.94,21.44,20.94,0
1438121232,22,23.88,21.44,20.94,0
1438121240,22,23.88,21.44,20.94,0
1438121247,22,23.88,21.38,20.94,0
1438121255,22,23.88,21.38,20.94,0
1438121262,22,23.94,21.38,20.94,0
1438121270,22,23.94,21.38,20.94,0
1438121277,22,24.0,21.38,20.88,0
1438121285,22,24.0,21.38,20.88,0
1438121292,22,24.06,21.38,20.88,0
1438121300,22,24.06,21.38,20.88,0
1438121307,22,24.06,21.31,20.88,0
1438121316,22,24.06,21.31,20.88,0
1438121323,22,24.06,21.31,20.88,0
1438121331,22,24.06,21.31,20.88,0
1438121338,22,24.06,21.31,20.88,0
1438121346,22,24.06,21.31,20.88,0
1438121354,22,24.06,21.31,20.88,0
1438121362,22,24.0,21.31,20.88,0
1438121369,22,24.0,21.25,20.88,0
1438121377,22,23.94,21.25,20.81,0
1438121385,22,23.94,21.25,20.81,0
1438121392,22,23.88,21.25,20.81,0
1438121400,22,23.88,21.25,20.81,0
1438121407,22,23.94,21.25,20.81,0
1438121415,22,23.94,21.25,20.81,0
1438121422,22,24.0,21.19,20.81,0
1438121430,22,24.0,21.19,20.81,0
1438121437,22,24.0,21.19,20.81,0
1438121446,22,24.06,21.19,20.81,0
1438121454,22,24.0,21.19,20.81,0
1438121463,22,23.94,21.19,20.81,0
1438121470,22,23.94,21.19,20.75,0
1438121478,22,23.88,21.19,20.75,0
1438121486,22,23.81,21.19,20.75,0
1438121493,22,23.81,21.13,20.75,0
1438121501,22,23.81,21.19,20.75,0
1438121509,22,23.75,21.19,20.75,0
1438121516,22,23.75,21.19,20.75,0
1438121525,22,23.75,21.19,20.75,0
1438121533,22,23.75,21.13,20.75,0
1438121540,22,23.81,21.13,20.75,0
1438121548,22,23.81,21.13,20.75,0
1438121555,22,23.81,21.13,20.75,0
1438121563,22,23.88,21.13,20.75,0
1438121571,22,23.88,21.13,20.75,0
1438121579,22,23.88,21.13,20.69,0
1438121587,22,23.88,21.13,20.69,0
1438121595,22,23.88,21.06,20.69,0
1438121602,22,23.81,21.06,20.69,0
1438121610,22,23.81,21.06,20.69,0
1438121617,22,23.81,21.06,20.69,0
1438121625,22,23.81,21.06,20.69,0
1438121633,22,23.88,21.06,20.69,0
1438121640,22,23.81,21.06,20.69,0
1438121649,22,23.88,21.06,20.69,0
1438121656,22,23.88,21.06,20.69,0
